lap_key,Driver,Team,season,session_key,best_own_other_team_similarity,best_other_driver_similarity,own_style_margin
2022_r06_Q_VET_lap5,VET,Aston Martin,2022,2022_6_Q,0.3745994374034666,0.34729829013498736,0.02730114726847921
2022_r07_Q_ALO_lap19,ALO,Alpine,2022,2022_7_Q,0.5295036315669672,0.5426538363691098,-0.013150204802142573
2022_r07_Q_BOT_lap16,BOT,Alfa Romeo,2022,2022_7_Q,0.6557385543259385,0.5068441137653743,0.14889444056056422
2022_r07_Q_GAS_lap5,GAS,AlphaTauri,2022,2022_7_Q,0.6881043058173604,0.558943930876616,0.1291603749407444
2022_r07_Q_HAM_lap21,HAM,Mercedes,2022,2022_7_Q,0.21866607856058015,0.5776190877446288,-0.3589530091840486
2022_r07_Q_OCO_lap16,OCO,Alpine,2022,2022_7_Q,0.547701695766176,0.5285261315333606,0.019175564232815412
2022_r07_Q_RIC_lap20,RIC,McLaren,2022,2022_7_Q,0.4689995435781792,0.47415531849693604,-0.00515577491875685
2022_r07_Q_SAI_lap22,SAI,Ferrari,2022,2022_7_Q,-0.20043068968429018,0.6758411528322282,-0.8762718425165184
2022_r07_Q_VET_lap20,VET,Aston Martin,2022,2022_7_Q,0.40441913230315707,0.21719720243115925,0.18722192987199782
2022_r08_Q_ALO_lap19,ALO,Alpine,2022,2022_8_Q,0.6126766895617206,0.4354887626054224,0.1771879269562982
2022_r08_Q_BOT_lap11,BOT,Alfa Romeo,2022,2022_8_Q,0.591646081037812,0.6579182082493372,-0.0662721272115252
2022_r08_Q_GAS_lap19,GAS,AlphaTauri,2022,2022_8_Q,0.46000240180902247,0.4540115589915021,0.005990842817520381
2022_r08_Q_HAM_lap21,HAM,Mercedes,2022,2022_8_Q,0.41155042077365367,0.49181970442514045,-0.08026928365148678
2022_r08_Q_OCO_lap9,OCO,Alpine,2022,2022_8_Q,0.8002269826862035,0.3650769413647307,0.43515004132147284
2022_r08_Q_RIC_lap16,RIC,McLaren,2022,2022_8_Q,0.66612777734993,0.687291577782335,-0.021163800432404956
2022_r08_Q_SAI_lap15,SAI,Ferrari,2022,2022_8_Q,0.4000513214590423,0.7131313337623567,-0.3130800123033144
2022_r08_Q_VET_lap16,VET,Aston Martin,2022,2022_8_Q,0.21088572505448822,0.21185024583440598,-0.0009645207799177657
2023_r11_Q_ALO_lap20,ALO,Aston Martin,2023,2023_11_Q,0.6032706448842259,0.38759238158435105,0.21567826329987483
2023_r11_Q_BOT_lap19,BOT,Alfa Romeo,2023,2023_11_Q,0.2724425893071242,0.3040546286861105,-0.03161203937898627
2023_r11_Q_GAS_lap15,GAS,Alpine,2023,2023_11_Q,0.47600636282358055,0.4700777551371337,0.005928607686446874
2023_r11_Q_HAM_lap19,HAM,Mercedes,2023,2023_11_Q,0.43828215575252144,0.5686552878071947,-0.1303731320546732
2023_r11_Q_OCO_lap15,OCO,Alpine,2023,2023_11_Q,0.5716718511168274,0.8377628535095979,-0.2660910023927705
2023_r11_Q_RIC_lap14,RIC,AlphaTauri,2023,2023_11_Q,0.5506369427088738,0.5835497278988917,-0.032912785190017946
2023_r11_Q_SAI_lap14,SAI,Ferrari,2023,2023_11_Q,0.2573498169451458,0.7111157397525654,-0.45376592280741956
2023_r14_Q_ALO_lap15,ALO,Aston Martin,2023,2023_14_Q,0.48845307154616135,0.4748269651371937,0.013626106408967664
2023_r14_Q_BOT_lap13,BOT,Alfa Romeo,2023,2023_14_Q,0.0741876635378659,0.6220752616443096,-0.5478875981064437
2023_r14_Q_GAS_lap6,GAS,Alpine,2023,2023_14_Q,0.64990075964938,0.7679366525695666,-0.11803589292018657
2023_r14_Q_HAM_lap20,HAM,Mercedes,2023,2023_14_Q,0.024152791505865842,0.6446121648512919,-0.6204593733454261
2023_r14_Q_OCO_lap7,OCO,Alpine,2023,2023_14_Q,0.7581568964265758,0.7072692060636092,0.05088769036296659
2023_r14_Q_SAI_lap19,SAI,Ferrari,2023,2023_14_Q,0.014608924847088936,0.5253808157883977,-0.5107718909413087
2023_r15_Q_ALO_lap16,ALO,Aston Martin,2023,2023_15_Q,0.18420274801744402,0.3844551262299687,-0.20025237821252467
2023_r15_Q_BOT_lap8,BOT,Alfa Romeo,2023,2023_15_Q,0.6632791232897065,0.562338737946884,0.10094038534282246
2023_r15_Q_GAS_lap8,GAS,Alpine,2023,2023_15_Q,0.5740540763289772,0.7954975852392984,-0.22144350891032116
2023_r15_Q_HAM_lap15,HAM,Mercedes,2023,2023_15_Q,0.33208870130627116,0.5177749987072574,-0.18568629740098624
2023_r15_Q_OCO_lap17,OCO,Alpine,2023,2023_15_Q,0.4021107115145702,0.5710838106123515,-0.1689730990977813
2023_r15_Q_SAI_lap19,SAI,Ferrari,2023,2023_15_Q,0.35651038963638587,0.46703275292708746,-0.11052236329070159
2023_r16_Q_ALO_lap11,ALO,Aston Martin,2023,2023_16_Q,0.5438826664453292,0.5545991433644447,-0.01071647691911548
2023_r16_Q_BOT_lap4,BOT,Alfa Romeo,2023,2023_16_Q,0.5952250209166862,0.5317982321005483,0.06342678881613784
2023_r16_Q_GAS_lap11,GAS,Alpine,2023,2023_16_Q,0.5181830604867512,0.5937223646430793,-0.07553930415632804
2023_r16_Q_HAM_lap17,HAM,Mercedes,2023,2023_16_Q,0.5534750005688962,0.34353140707947094,0.20994359348942526
2023_r16_Q_OCO_lap11,OCO,Alpine,2023,2023_16_Q,0.4157129237456352,0.3227195059261958,0.09299341781943937
2023_r16_Q_SAI_lap13,SAI,Ferrari,2023,2023_16_Q,0.28991437380907714,0.5378660635601165,-0.24795168975103932
2023_r17_Q_ALO_lap20,ALO,Aston Martin,2023,2023_17_Q,0.280274761740437,0.35550672428738733,-0.07523196254695036
2023_r17_Q_BOT_lap20,BOT,Alfa Romeo,2023,2023_17_Q,-0.2347123164030601,0.5674992096215189,-0.802211526024579
2023_r17_Q_GAS_lap22,GAS,Alpine,2023,2023_17_Q,0.28388345556047795,0.6773195281154999,-0.39343607255502194
2023_r17_Q_HAM_lap17,HAM,Mercedes,2023,2023_17_Q,0.38488718525546356,0.5223950293439972,-0.13750784408853362
2023_r17_Q_OCO_lap23,OCO,Alpine,2023,2023_17_Q,0.5820702923145135,0.7220783473588209,-0.14000805504430747
2023_r17_Q_SAI_lap17,SAI,Ferrari,2023,2023_17_Q,0.5434326969945484,0.7496955942045398,-0.20626289720999136
2023_r18_Q_ALO_lap7,ALO,Aston Martin,2023,2023_18_Q,0.4712231544822616,0.46652913213094693,0.004694022351314664
2023_r18_Q_BOT_lap14,BOT,Alfa Romeo,2023,2023_18_Q,-0.020041665258252725,0.6151927246261983,-0.635234389884451
2023_r18_Q_GAS_lap18,GAS,Alpine,2023,2023_18_Q,0.37519659922536447,0.5981669053972279,-0.22297030617186347
2023_r18_Q_HAM_lap17,HAM,Mercedes,2023,2023_18_Q,-0.0643782818195277,0.6574364037991669,-0.7218146856186947
2023_r18_Q_OCO_lap20,OCO,Alpine,2023,2023_18_Q,-0.12263856306360371,0.6910434626742745,-0.8136820257378783
2023_r18_Q_RIC_lap8,RIC,AlphaTauri,2023,2023_18_Q,0.6615971485091708,0.7079068513909761,-0.04630970288180525
2023_r18_Q_SAI_lap17,SAI,Ferrari,2023,2023_18_Q,0.26562161337573187,0.6539871976911245,-0.3883655843153926
2023_r19_Q_ALO_lap13,ALO,Aston Martin,2023,2023_19_Q,0.22136779467611714,0.41993399497403155,-0.1985662002979144
2023_r19_Q_BOT_lap10,BOT,Alfa Romeo,2023,2023_19_Q,0.4339731499557283,0.46850178427716266,-0.03452863432143438
2023_r19_Q_GAS_lap14,GAS,Alpine,2023,2023_19_Q,0.6951257539201898,0.7651849210211288,-0.07005916710093896
2023_r19_Q_HAM_lap17,HAM,Mercedes,2023,2023_19_Q,0.42315698342964586,0.4271665126530458,-0.004009529223399921
2023_r19_Q_OCO_lap2,OCO,Alpine,2023,2023_19_Q,0.6960982497509534,0.5656183497244096,0.13047990002654375
2023_r19_Q_RIC_lap11,RIC,AlphaTauri,2023,2023_19_Q,0.6475753372902835,0.5030514101890524,0.14452392710123108
2023_r19_Q_SAI_lap13,SAI,Ferrari,2023,2023_19_Q,-0.09038051574224784,0.8419218215530783,-0.9323023372953261
2023_r01_Q_ALO_lap14,ALO,Aston Martin,2023,2023_1_Q,0.20767711373518383,0.3596088331673141,-0.1519317194321303
2023_r01_Q_BOT_lap11,BOT,Alfa Romeo,2023,2023_1_Q,0.49377311710168476,0.4802732776181227,0.013499839483562037
2023_r01_Q_GAS_lap5,GAS,Alpine,2023,2023_1_Q,0.5651406964434276,0.6680715299724731,-0.10293083352904553
2023_r01_Q_HAM_lap14,HAM,Mercedes,2023,2023_1_Q,0.18152467437519748,0.22630509634148815,-0.04478042196629067
2023_r01_Q_OCO_lap11,OCO,Alpine,2023,2023_1_Q,0.5788780157316318,0.43520267281503366,0.14367534291659811
2023_r01_Q_SAI_lap17,SAI,Ferrari,2023,2023_1_Q,0.2832271000437071,0.6901587536864263,-0.4069316536427192
2023_r21_Q_ALO_lap19,ALO,Aston Martin,2023,2023_21_Q,0.27008615858765195,0.4342082212945766,-0.16412206270692464
2023_r21_Q_BOT_lap18,BOT,Alfa Romeo,2023,2023_21_Q,0.38766039720337253,0.6227896064019026,-0.2351292091985301
2023_r21_Q_GAS_lap24,GAS,Alpine,2023,2023_21_Q,0.2820061538882633,0.34774429967562875,-0.06573814578736548
2023_r21_Q_HAM_lap11,HAM,Mercedes,2023,2023_21_Q,0.7409601941425854,0.7762587996768523,-0.03529860553426689
2023_r21_Q_OCO_lap7,OCO,Alpine,2023,2023_21_Q,0.735723295945776,0.6829405101976879,0.052782785748088146
2023_r21_Q_RIC_lap17,RIC,AlphaTauri,2023,2023_21_Q,0.7568890388803124,0.5634131236727762,0.19347591520753626
2023_r21_Q_SAI_lap22,SAI,Ferrari,2023,2023_21_Q,-0.12425639768841439,0.7121038545378547,-0.8363602522262691
2023_r22_Q_ALO_lap17,ALO,Aston Martin,2023,2023_22_Q,0.8104146341094498,0.42236477501496755,0.38804985909448225
2023_r22_Q_BOT_lap5,BOT,Alfa Romeo,2023,2023_22_Q,0.7816486788817565,0.6115879444881559,0.1700607343936006
2023_r22_Q_GAS_lap11,GAS,Alpine,2023,2023_22_Q,0.31229501982812735,0.6852999082208319,-0.3730048883927045
2023_r22_Q_HAM_lap11,HAM,Mercedes,2023,2023_22_Q,0.57352820767836,0.6921315135535411,-0.11860330587518109
2023_r22_Q_OCO_lap11,OCO,Alpine,2023,2023_22_Q,0.4491136030512105,0.3047483026478859,0.14436530040332463
2023_r22_Q_RIC_lap11,RIC,AlphaTauri,2023,2023_22_Q,0.6317596205091874,0.5250076735880868,0.10675194692110068
2023_r22_Q_SAI_lap5,SAI,Ferrari,2023,2023_22_Q,0.4245509610324613,0.8476792279945246,-0.42312826696206324
2023_r02_Q_ALO_lap17,ALO,Aston Martin,2023,2023_2_Q,0.27957299626721077,0.6717751817564798,-0.392202185489269
2023_r02_Q_BOT_lap17,BOT,Alfa Romeo,2023,2023_2_Q,0.5842725613450306,0.46561370692230913,0.11865885442272145
2023_r02_Q_GAS_lap22,GAS,Alpine,2023,2023_2_Q,0.62434197721477,0.7784088257911772,-0.15406684857640718
2023_r02_Q_HAM_lap17,HAM,Mercedes,2023,2023_2_Q,0.40328283408437554,0.4325461176556944,-0.029263283571318854
2023_r02_Q_OCO_lap23,OCO,Alpine,2023,2023_2_Q,0.42524652490725007,0.6497859835713468,-0.2245394586640967
2023_r02_Q_SAI_lap23,SAI,Ferrari,2023,2023_2_Q,-0.03484900574534122,0.65793224607869,-0.6927812518240313
2023_r04_Q_ALO_lap22,ALO,Aston Martin,2023,2023_4_Q,0.24033810509075276,0.23340167631852365,0.0069364287722291085
2023_r04_Q_BOT_lap16,BOT,Alfa Romeo,2023,2023_4_Q,0.5643940514350637,0.527363543574374,0.03703050786068973
2023_r04_Q_GAS_lap2,GAS,Alpine,2023,2023_4_Q,0.6335571363679926,0.7135160363494644,-0.07995889998147176
2023_r04_Q_HAM_lap20,HAM,Mercedes,2023,2023_4_Q,0.34889698122269625,0.29806907322610127,0.05082790799659498
2023_r04_Q_OCO_lap18,OCO,Alpine,2023,2023_4_Q,0.42017640149724905,0.5655391694066492,-0.14536276790940011
2023_r04_Q_SAI_lap20,SAI,Ferrari,2023,2023_4_Q,0.30898334975962305,0.6888152197679295,-0.3798318700083064
2023_r05_Q_ALO_lap13,ALO,Aston Martin,2023,2023_5_Q,0.3133982081652146,0.5820731254698331,-0.26867491730461857
2023_r05_Q_BOT_lap12,BOT,Alfa Romeo,2023,2023_5_Q,0.5730273380419741,0.5137973766517876,0.05922996139018655
2023_r05_Q_GAS_lap14,GAS,Alpine,2023,2023_5_Q,0.8341134479588793,0.6805525859322028,0.15356086202667651
2023_r05_Q_HAM_lap8,HAM,Mercedes,2023,2023_5_Q,0.263300627877759,0.45012840607837096,-0.18682777820061197
2023_r05_Q_OCO_lap14,OCO,Alpine,2023,2023_5_Q,0.16616753469270312,0.6913260590155251,-0.5251585243228221
2023_r05_Q_SAI_lap10,SAI,Ferrari,2023,2023_5_Q,0.26625608441013204,0.5002497594139602,-0.23399367500382817
2023_r06_Q_ALO_lap24,ALO,Aston Martin,2023,2023_6_Q,0.32347570390597596,0.632393094046952,-0.308917390140976
2023_r06_Q_BOT_lap21,BOT,Alfa Romeo,2023,2023_6_Q,0.6794946612638487,0.5622099320109056,0.11728472925294309
2023_r06_Q_GAS_lap24,GAS,Alpine,2023,2023_6_Q,0.6972715775867384,0.5617432002192381,0.13552837736750034
2023_r06_Q_HAM_lap29,HAM,Mercedes,2023,2023_6_Q,-0.09083478365813183,0.5151260083319914,-0.6059607919901232
2023_r06_Q_OCO_lap25,OCO,Alpine,2023,2023_6_Q,0.6200918730831799,0.6210264443454095,-0.0009345712622296221
2023_r06_Q_SAI_lap27,SAI,Ferrari,2023,2023_6_Q,0.1101337408038324,0.7282462775027694,-0.618112536698937
2023_r09_Q_ALO_lap26,ALO,Aston Martin,2023,2023_9_Q,0.6402130498545107,0.39402586303294024,0.24618718682157043
2023_r09_Q_BOT_lap13,BOT,Alfa Romeo,2023,2023_9_Q,0.46071906621703773,0.5783257636665301,-0.11760669744949237
2023_r09_Q_GAS_lap14,GAS,Alpine,2023,2023_9_Q,0.7164189272494847,0.7631579065259959,-0.04673897927651116
2023_r09_Q_HAM_lap24,HAM,Mercedes,2023,2023_9_Q,0.13445548551620207,0.603586549928469,-0.469131064412267
2023_r09_Q_OCO_lap14,OCO,Alpine,2023,2023_9_Q,0.4731149725252408,0.5608230481499447,-0.08770807562470384
2023_r09_Q_SAI_lap24,SAI,Ferrari,2023,2023_9_Q,0.3803742102593229,0.6555270245254627,-0.27515281426613986
2024_r10_Q_ALO_lap11,ALO,Aston Martin,2024,2024_10_Q,0.25479115689915494,0.5866208933958472,-0.3318297364966923
2024_r10_Q_BOT_lap11,BOT,Kick Sauber,2024,2024_10_Q,0.6739210985193747,0.6652031768468102,0.008717921672564466
2024_r10_Q_GAS_lap17,GAS,Alpine,2024,2024_10_Q,0.29319326219999975,0.8840941999507993,-0.5909009377507995
2024_r10_Q_HAM_lap17,HAM,Mercedes,2024,2024_10_Q,0.6935894916400666,0.5777599052598354,0.11582958638023111
2024_r10_Q_OCO_lap11,OCO,Alpine,2024,2024_10_Q,0.48320042921499473,0.626511143990171,-0.14331071477517632
2024_r10_Q_RIC_lap8,RIC,RB,2024,2024_10_Q,0.5242991100070995,0.5771044252433299,-0.05280531523623044
2024_r10_Q_SAI_lap5,SAI,Ferrari,2024,2024_10_Q,0.04335385106386276,0.6087473051754136,-0.5653934541115508
2024_r11_Q_ALO_lap11,ALO,Aston Martin,2024,2024_11_Q,0.11635506397372763,0.4466496778374192,-0.3302946138636916
2024_r11_Q_BOT_lap5,BOT,Kick Sauber,2024,2024_11_Q,0.7206163667913348,0.6784052745642694,0.04221109222706543
2024_r11_Q_GAS_lap17,GAS,Alpine,2024,2024_11_Q,0.5255754263221173,0.6897266877693373,-0.16415126144722003
2024_r11_Q_HAM_lap17,HAM,Mercedes,2024,2024_11_Q,0.44145413769450964,0.5732392862613745,-0.1317851485668649
2024_r11_Q_OCO_lap17,OCO,Alpine,2024,2024_11_Q,0.5964151403907253,0.4622528191642794,0.1341623212264459
2024_r11_Q_RIC_lap14,RIC,RB,2024,2024_11_Q,0.5080224829803582,0.49258526639662015,0.01543721658373809
2024_r11_Q_SAI_lap17,SAI,Ferrari,2024,2024_11_Q,0.16217401384902158,0.6841795745470144,-0.5220055606979928
2024_r15_Q_ALO_lap15,ALO,Aston Martin,2024,2024_15_Q,0.28979898336463644,0.5261753755208726,-0.23637639215623613
2024_r15_Q_BOT_lap8,BOT,Kick Sauber,2024,2024_15_Q,0.7237236501548759,0.6188457954505029,0.10487785470437305
2024_r15_Q_GAS_lap13,GAS,Alpine,2024,2024_15_Q,0.40726154911378804,0.646701047585336,-0.23943949847154794
2024_r15_Q_HAM_lap12,HAM,Mercedes,2024,2024_15_Q,0.0955181144735251,0.4222104741857047,-0.3266923597121796
2024_r15_Q_OCO_lap8,OCO,Alpine,2024,2024_15_Q,0.24965144472632003,0.419325414562526,-0.16967396983620595
2024_r15_Q_RIC_lap8,RIC,RB,2024,2024_15_Q,0.6728248933482425,0.6172542910794319,0.05557060226881061
2024_r15_Q_SAI_lap17,SAI,Ferrari,2024,2024_15_Q,0.010813157249805447,0.6175140575084861,-0.6067009002586806
2024_r16_Q_ALO_lap10,ALO,Aston Martin,2024,2024_16_Q,0.459425246505906,0.4049079707706183,0.054517275735287696
2024_r16_Q_BOT_lap2,BOT,Kick Sauber,2024,2024_16_Q,0.5707602942669294,0.8100799962422668,-0.23931970197533736
2024_r16_Q_GAS_lap11,GAS,Alpine,2024,2024_16_Q,0.5394913759055565,0.7115808961678927,-0.17208952026233615
2024_r16_Q_HAM_lap17,HAM,Mercedes,2024,2024_16_Q,0.2719832831046836,0.6545566805682207,-0.3825733974635371
2024_r16_Q_OCO_lap5,OCO,Alpine,2024,2024_16_Q,0.7554681091455526,0.39772291401828364,0.357745195127269
2024_r16_Q_RIC_lap11,RIC,RB,2024,2024_16_Q,0.4314639841568471,0.6328328540173336,-0.20136886986048647
2024_r16_Q_SAI_lap17,SAI,Ferrari,2024,2024_16_Q,0.18591153573730454,0.7172614236584466,-0.531349887921142
2024_r17_Q_ALO_lap18,ALO,Aston Martin,2024,2024_17_Q,0.520060903726282,0.6059274796045455,-0.08586657587826352
2024_r17_Q_BOT_lap6,BOT,Kick Sauber,2024,2024_17_Q,0.7639539506815318,0.6419788513321404,0.12197509934939144
2024_r17_Q_GAS_lap14,GAS,Alpine,2024,2024_17_Q,0.40365550197661604,0.6461418935593685,-0.24248639158275243
2024_r17_Q_HAM_lap21,HAM,Mercedes,2024,2024_17_Q,0.11541344964740911,0.6088239270413405,-0.49341047739393135
2024_r17_Q_OCO_lap5,OCO,Alpine,2024,2024_17_Q,0.8097571330913592,0.44187295070476496,0.36788418238659426
2024_r17_Q_RIC_lap7,RIC,RB,2024,2024_17_Q,0.525422853032567,0.6509271394985394,-0.12550428646597245
2024_r17_Q_SAI_lap22,SAI,Ferrari,2024,2024_17_Q,-0.056491242566638566,0.5331162081092928,-0.5896074506759315
2024_r18_Q_ALO_lap16,ALO,Aston Martin,2024,2024_18_Q,0.7036754689380949,0.6416516038720608,0.06202386506603408
2024_r18_Q_BOT_lap8,BOT,Kick Sauber,2024,2024_18_Q,0.6340054169816347,0.6661551167200019,-0.03214969973836723
2024_r18_Q_GAS_lap8,GAS,Alpine,2024,2024_18_Q,0.6865781429861495,0.7262884933269651,-0.0397103503408156
2024_r18_Q_HAM_lap15,HAM,Mercedes,2024,2024_18_Q,0.36267571837715223,0.37227391233232754,-0.009598193955175305
2024_r18_Q_OCO_lap14,OCO,Alpine,2024,2024_18_Q,0.5107369658255373,0.45083808293107663,0.05989888289446066
2024_r18_Q_RIC_lap5,RIC,RB,2024,2024_18_Q,0.5954198561297557,0.6707491007954842,-0.07532924466572855
2024_r18_Q_SAI_lap14,SAI,Ferrari,2024,2024_18_Q,0.3792620673228439,0.6642505954011994,-0.28498852807835545
2024_r19_Q_ALO_lap17,ALO,Aston Martin,2024,2024_19_Q,0.2444965541481545,0.35151337898306645,-0.10701682483491196
2024_r19_Q_BOT_lap8,BOT,Kick Sauber,2024,2024_19_Q,0.6318766988853416,0.5150443433305378,0.11683235555480376
2024_r19_Q_GAS_lap17,GAS,Alpine,2024,2024_19_Q,0.4424858582795727,0.8422227516558529,-0.3997368933762802
2024_r19_Q_HAM_lap5,HAM,Mercedes,2024,2024_19_Q,0.20142790831041146,0.5141143502053943,-0.31268644189498285
2024_r19_Q_OCO_lap14,OCO,Alpine,2024,2024_19_Q,0.4390538301594956,0.22611351108496308,0.21294031907453254
2024_r19_Q_SAI_lap16,SAI,Ferrari,2024,2024_19_Q,0.22879929959474243,0.7404170692792716,-0.5116177696845292
2024_r01_Q_ALO_lap13,ALO,Aston Martin,2024,2024_1_Q,0.29291983752426226,0.6082038127446437,-0.3152839752203815
2024_r01_Q_BOT_lap5,BOT,Kick Sauber,2024,2024_1_Q,0.4220949063777905,0.6468688737419955,-0.22477396736420502
2024_r01_Q_GAS_lap8,GAS,Alpine,2024,2024_1_Q,0.5475671142780559,0.5903698034974131,-0.04280268921935715
2024_r01_Q_HAM_lap17,HAM,Mercedes,2024,2024_1_Q,0.4418733723787855,0.6014243975344373,-0.15955102515565184
2024_r01_Q_OCO_lap8,OCO,Alpine,2024,2024_1_Q,0.7479014574571526,0.602616916996974,0.1452845404601787
2024_r01_Q_RIC_lap11,RIC,RB,2024,2024_1_Q,0.5201447467082002,0.6011542475654496,-0.08100950085724934
2024_r01_Q_SAI_lap17,SAI,Ferrari,2024,2024_1_Q,0.3083652984291202,0.6495125591578528,-0.3411472607287326
2024_r20_Q_ALO_lap10,ALO,Aston Martin,2024,2024_20_Q,0.5527812391989758,0.6282216989490405,-0.07544045975006464
2024_r20_Q_BOT_lap8,BOT,Kick Sauber,2024,2024_20_Q,0.5194940335572759,0.45190393312498184,0.06759010043229402
2024_r20_Q_GAS_lap17,GAS,Alpine,2024,2024_20_Q,0.47311444899235894,0.7581400953900329,-0.28502564639767397
2024_r20_Q_HAM_lap15,HAM,Mercedes,2024,2024_20_Q,0.11503441137778732,0.6748074334404621,-0.5597730220626748
2024_r20_Q_OCO_lap8,OCO,Alpine,2024,2024_20_Q,0.7017790560707681,0.4817188579731608,0.2200601980976073
2024_r20_Q_SAI_lap20,SAI,Ferrari,2024,2024_20_Q,0.08890011771795744,0.7494246608781883,-0.6605245431602308
2024_r22_Q_ALO_lap5,ALO,Aston Martin,2024,2024_22_Q,0.3354662649749368,0.4948110410721465,-0.1593447760972097
2024_r22_Q_BOT_lap7,BOT,Kick Sauber,2024,2024_22_Q,0.6212326985803057,0.8300828045377734,-0.20885010595746767
2024_r22_Q_GAS_lap24,GAS,Alpine,2024,2024_22_Q,0.33707101366302966,0.5766853009514841,-0.2396142872884544
2024_r22_Q_HAM_lap17,HAM,Mercedes,2024,2024_22_Q,0.25762924086209416,0.579015414248045,-0.3213861733859509
2024_r22_Q_OCO_lap17,OCO,Alpine,2024,2024_22_Q,0.6251869236937647,0.2202324589743462,0.40495446471941854
2024_r22_Q_SAI_lap23,SAI,Ferrari,2024,2024_22_Q,0.26402520688254344,0.49924998254555686,-0.23522477566301342
2024_r23_Q_ALO_lap12,ALO,Aston Martin,2024,2024_23_Q,0.34986488631629925,0.4535902335491333,-0.10372534723283405
2024_r23_Q_BOT_lap18,BOT,Kick Sauber,2024,2024_23_Q,0.21674372200166175,0.5828374218461112,-0.36609369984444945
2024_r23_Q_GAS_lap13,GAS,Alpine,2024,2024_23_Q,0.18065018342848735,0.5525810469952839,-0.3719308635667965
2024_r23_Q_HAM_lap22,HAM,Mercedes,2024,2024_23_Q,0.5580727537664141,0.6309281682706256,-0.07285541450421151
2024_r23_Q_OCO_lap9,OCO,Alpine,2024,2024_23_Q,0.7343798068859635,0.5476503581980136,0.18672944868794994
2024_r23_Q_SAI_lap25,SAI,Ferrari,2024,2024_23_Q,0.3496942451208284,0.5218240559710955,-0.17212981085026707
2024_r24_Q_ALO_lap18,ALO,Aston Martin,2024,2024_24_Q,0.47887947710976164,0.5502526859023726,-0.071373208792611
2024_r24_Q_BOT_lap14,BOT,Kick Sauber,2024,2024_24_Q,0.568895606143039,0.4239605535004735,0.1449350526425655
2024_r24_Q_GAS_lap17,GAS,Alpine,2024,2024_24_Q,0.4297731871122742,0.6309277864186926,-0.20115459930641844
2024_r24_Q_HAM_lap3,HAM,Mercedes,2024,2024_24_Q,0.3775387784810229,0.6938217271073065,-0.3162829486262836
2024_r24_Q_SAI_lap15,SAI,Ferrari,2024,2024_24_Q,0.3060978100543715,0.425306998377654,-0.11920918832328253
2024_r02_Q_ALO_lap16,ALO,Aston Martin,2024,2024_2_Q,0.11964048418485737,0.6617984865514985,-0.5421580023666411
2024_r02_Q_BOT_lap7,BOT,Kick Sauber,2024,2024_2_Q,0.572549421084153,0.5927668369144808,-0.02021741583032788
2024_r02_Q_GAS_lap5,GAS,Alpine,2024,2024_2_Q,0.6883171619510727,0.818565546787782,-0.1302483848367093
2024_r02_Q_HAM_lap23,HAM,Mercedes,2024,2024_2_Q,0.8204801799271707,0.5706158858825534,0.2498642940446173
2024_r02_Q_OCO_lap9,OCO,Alpine,2024,2024_2_Q,0.6066581094886231,0.787714264744722,-0.18105615525609886
2024_r02_Q_RIC_lap8,RIC,RB,2024,2024_2_Q,0.3718392376456077,0.40814174352729293,-0.03630250588168521
2024_r04_Q_ALO_lap11,ALO,Aston Martin,2024,2024_4_Q,0.27957401228526674,0.3904743220425316,-0.11090030975726484
2024_r04_Q_BOT_lap11,BOT,Kick Sauber,2024,2024_4_Q,0.3261353263787312,0.4485067033543382,-0.12237137697560696
2024_r04_Q_GAS_lap5,GAS,Alpine,2024,2024_4_Q,0.4759682005129058,0.601701154782357,-0.1257329542694512
2024_r04_Q_HAM_lap11,HAM,Mercedes,2024,2024_4_Q,0.32200707843599974,0.4315377504794488,-0.10953067204344907
2024_r04_Q_OCO_lap5,OCO,Alpine,2024,2024_4_Q,0.7705437836142356,0.40108162708099687,0.3694621565332387
2024_r04_Q_RIC_lap11,RIC,RB,2024,2024_4_Q,0.39820138724717563,0.4777556772792466,-0.07955429003207098
2024_r04_Q_SAI_lap8,SAI,Ferrari,2024,2024_4_Q,-0.20725478455719837,0.707983435922905,-0.9152382204801034
2024_r05_Q_ALO_lap14,ALO,Aston Martin,2024,2024_5_Q,0.5122750953533368,0.4073538824625897,0.10492121289074713
2024_r05_Q_BOT_lap14,BOT,Kick Sauber,2024,2024_5_Q,0.6258985350892379,0.5227815224089886,0.10311701268024931
2024_r05_Q_GAS_lap8,GAS,Alpine,2024,2024_5_Q,0.5509834540784091,0.6747740831397734,-0.12379062906136429
2024_r05_Q_HAM_lap2,HAM,Mercedes,2024,2024_5_Q,0.15869883661768278,0.445853797451762,-0.2871549608340792
2024_r05_Q_OCO_lap14,OCO,Alpine,2024,2024_5_Q,0.27573352985797384,0.5542282360340027,-0.2784947061760289
2024_r05_Q_RIC_lap11,RIC,RB,2024,2024_5_Q,0.682808205111691,0.5875306022601783,0.09527760285151277
2024_r05_Q_SAI_lap16,SAI,Ferrari,2024,2024_5_Q,0.0785114545237994,0.7944553283988474,-0.715943873875048
2024_r06_Q_ALO_lap14,ALO,Aston Martin,2024,2024_6_Q,0.4491471651046434,0.5717118118796434,-0.12256464677499995
2024_r06_Q_BOT_lap5,BOT,Kick Sauber,2024,2024_6_Q,0.7924133553658482,0.703109574895795,0.08930378047005327
